id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,num_leaves,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
2GLYZPIK94,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,17,3,5
OL7E3HOS0M,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,3,12,6,4
4SD06VEXUO,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,3,11,6,7
FJ9P251BMU,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,14,3,8
RXMTNFX797,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,33,3,4
VFV16N6UMQ,108,inicialization,0.09090909090909094,1.0,0.25,4,2,4,0,4,14,4,3
W03OHG8OKA,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,37,4,7
V1E7ANE2QP,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,3,3,6,5
KAHYIU0NQM,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,4,6,5,5
ILUOEU635R,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,7,2,5
1W7QUQEYX0,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,32,4,7
1GVK2OV9K0,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,23,3,6
CJYZ5FJQ7G,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,37,4,9
UQW6B9OIAR,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,30,6,8
AE92CSK15T,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,30,6,7
8BQIXBET9X,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,38,3,2
K4DW6SAXKI,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,5,6
47MSNDV8LT,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,12,2,7
PEOCBY3KB8,108,inicialization,0.09090909090909094,1.0,0.25,5,3,5,0,3,8,5,3
ZXZL4V0YDP,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,24,4,5
OA3ZUR41IA,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,12,2,6
FHB8M6I6EG,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,8,5,2
7E4SAZ1D78,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,24,6,4
LY22XB3YAL,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,4,35,2,5
LKD3ROIY9I,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,38,6,6
EYO2FLBJ6C,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,13,2,4
XJJHUFM81D,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,27,5,6
8SHA4KDDRD,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,25,4,7
M00Y5V4WS4,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,32,4,6
JDEU22KGEN,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,35,2,5
35UEYX4GFA,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,37,2,4
4IKJSGQ6ZK,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,33,5,7
HE65SUCOPK,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,31,4,2
Q015XL57ZX,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,37,5,4
3Z5AFNK7TG,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,11,3,5
9DSY48J6SK,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,26,4,6
GCBO5JN968,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,17,2,4
XW2DA4MJYV,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,32,4,5
JHXYZCJGJC,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,15,6,8
O69PDZFJ2L,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,28,3,5
NDVX9G4OUI,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,15,4,4
WSIAU22156,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,25,3,5
IF38BVI5PF,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,4,5
74E0XJ4LBU,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,4,8,5,3
H9O9HL0ZCN,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,3,2,3,1,3,23,3,1
7QNYTJXKEH,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,20,4,8
J61TOT8IEO,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,39,5,7
N01L5N5MI8,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,4,9,2,4
NNCLQXY1RL,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,3,13,5,9
QJ28Z7A23W,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,3,17,5,6
Q11V6EUD26,108,inicialization,0.32580013753675796,1.0,0.6,2,1,2,0,4,19,2,3
XBQJFGDSWA,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,33,5,7
HJXMD8A8FN,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,4,9,4,6
UYFLKHXU59,108,inicialization,0.0,1.0,0.0,6,4,6,1,4,2,6,5
FHYGOPBEFA,108,inicialization,0.09090909090909094,1.0,0.25,3,2,3,0,3,18,3,3
6RVYZVQSSY,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,21,2,7
JB5DXL0PZL,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,24,4,8
I7EDYHQXGT,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,3,4,5,9
3DSNT4GJJ2,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,7,6,2
MJQH23J3ZP,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,31,6,2
AFCZSAE206,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,29,3,5
LHPKTU6LW0,108,inicialization,0.0,1.0,0.0,5,4,5,1,4,4,5,1
9P6CSQWRT0,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,4,18,6,5
2G1AU89EEA,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,40,2,4
CO5611A5XN,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,33,4,7
3SOEMOJPIP,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,31,2,7
G9LHBKTRNN,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,7,4,6
4LC264IAXD,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,26,4,9
YYDIUS99DP,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,13,4,6
K03ROGVCKG,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,27,2,3
885ZU49DDI,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,31,4,2
A0Z9RXOPQ8,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,3,3,7
WIWL0SZU18,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,29,2,8
XASV513GUI,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,33,5,2
VOI1XZFOIB,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,4,11,4,2
7LGURHK0F3,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,21,6,4
YJON97GU62,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,3,19,5,7
G8HHW86X6C,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,4,37,4,2
F6S8UGQCA6,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,3,2,3,1,3,26,3,1
HL2MU2F65A,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,3,22,6,6
FX4IKGGAZT,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,28,2,8
B97PB3KMC3,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,3,25,6,6
VYJ5VGBVR1,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,3,4,5,6
8BMAW28T3C,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,3,5
SCPPLJOM08,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,4,11,5,2
GCRAR41BBW,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,3,4
47RDQ6NW6Y,108,inicialization,0.09546596626670911,1.0,0.0,5,4,5,0,4,28,5,9
DRQ3F02CET,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,40,3,7
ZW8DECX9IG,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,4,11,5,9
KDKLFOXAAM,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,36,5,6
FRAFV869D2,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,24,5,2
NDLBJ5JI9Q,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,3,13,4,9
B7SGDKPA57,108,inicialization,0.09090909090909094,1.0,0.25,4,3,4,0,3,25,4,3
5GEO9NV4HT,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,9,4,6
KQ6B4K7L6J,108,inicialization,0.09090909090909094,1.0,0.25,5,3,5,0,3,5,5,3
GJXGOTLDM0,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,26,3,5
VAJSBHNW73,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,4,25,6,8
AQLPVNFI01,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,27,5,6
BT99M75LV5,108,inicialization,0.09090909090909094,1.0,0.25,4,3,4,0,3,34,4,3
3J4KBK0C4H,108,inicialization,0.09090909090909094,1.0,0.25,5,3,5,0,3,7,5,3
FZCS7EE63V,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,29,4,5
KPPB46Q8R2,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,30,4,8
DYQ63MPKNF,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,23,2,4
ACGUDT4SQ8,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,13,3,8
P6GE84ENDX,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,3,25,4,9
L9CBTMW6HR,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,3,2,3,0,3,4,3,2
9TFPOXFYHE,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,5,9
RKEC6ZBLGM,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,32,5,2
Z7481JVA1O,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,4,3,2,5
AZI30CAW50,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,18,3,8
EM9AGKLC29,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,4,21,5,4
KX87O5XZQ7,108,inicialization,0.0,1.0,0.0,6,4,6,1,4,5,6,2
YFO0651L7K,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,28,4,5
PTND55PFZW,108,inicialization,0.09090909090909094,1.0,0.25,6,3,6,0,4,11,6,3
LV1TC0D2LS,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,1,4,12,4,2
T1U9C1KDF6,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,11,3,8
QH19TGZVFE,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,36,2,6
8V7FWBG6LM,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,33,5,5
ECWFRBFI70,108,inicialization,0.09546596626670911,1.0,0.0,5,3,5,1,4,13,5,4
BIT0MLOAOR,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,25,5,1
XDG869QNX2,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,26,3,4
C4IQMA8D0M,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,37,4,2
PW20612W6Q,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,10,2,4
BWNKCPQ086,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,22,3,8
SA970SH0FX,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,5,3,2
GWFRVA9ITB,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,7,3,8
DN4M05BHTP,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,37,4,5
XL4BOFPS7T,108,inicialization,0.09546596626670911,1.0,0.0,4,3,4,0,3,13,4,8
KU0Q6PTBI1,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,34,2,5
DQETA3RYUX,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,31,5,3
UYND2CWVPM,108,inicialization,1.0,0.0,0.5892857142857143,2,1,2,1,4,10,2,2
3MQCOZT0VQ,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,9,2,4
1WD8M2J057,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,32,2,5
3HUR8JLUDV,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,8,2,4
ILUOEU635R,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,7,2,5
47MSNDV8LT,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,12,2,7
OA3ZUR41IA,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,12,2,6
LY22XB3YAL,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,4,35,2,5
EYO2FLBJ6C,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,13,2,4
JDEU22KGEN,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,35,2,5
35UEYX4GFA,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,37,2,4
GCBO5JN968,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,17,2,4
H9O9HL0ZCN,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,3,2,3,1,3,23,3,1
N01L5N5MI8,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,4,9,2,4
FHYGOPBEFA,108,inicialization,0.09090909090909094,1.0,0.25,3,2,3,0,3,18,3,3
6RVYZVQSSY,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,21,2,7
LHPKTU6LW0,108,inicialization,0.0,1.0,0.0,5,4,5,1,4,4,5,1
2G1AU89EEA,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,40,2,4
3SOEMOJPIP,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,31,2,7
K03ROGVCKG,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,27,2,3
WIWL0SZU18,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,29,2,8
F6S8UGQCA6,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,3,2,3,1,3,26,3,1
FX4IKGGAZT,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,28,2,8
DYQ63MPKNF,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,4,23,2,4
L9CBTMW6HR,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,3,2,3,0,3,4,3,2
Z7481JVA1O,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,4,3,2,5
QH19TGZVFE,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,36,2,6
PW20612W6Q,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,1,3,10,2,4
KU0Q6PTBI1,108,inicialization,0.09546596626670911,1.0,0.0,2,1,2,0,3,34,2,5
UCK7282RD4,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,10,2,4
0X3F3SGXYB,108,mutation,0.09090909090909094,1.0,0.25,3,2,3,0,3,17,3,3
QZFNM9A5VQ,108,crossover,0.09090909090909094,1.0,0.25,3,2,3,0,3,37,3,3
CL4A9UB5D3,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,15,2,4
A7E1SSXHYR,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,11,2,4
GXWXCT9L4G,108,mutation,0.09546596626670911,0.9,0.07499999999999996,3,2,3,0,3,25,3,2
XG4V2G9IHR,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,4,20,2,5
MDXJVHXAXB,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,18,2,5
HY36R7XBHD,108,mutation,0.09546596626670911,1.0,0.0,2,1,2,0,3,34,2,4
H38YRHDX2L,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,15,2,5
VLHWTOIHEH,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,20,2,3
GNRHK10YKI,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,7,2,5
FF8S3WP4H6,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,33,2,6
YNWRM6DTX0,108,mutation,0.09546596626670911,1.0,0.0,2,1,2,0,4,16,2,6
SVX8CE34LH,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,8,2,6
PD7480CJSA,108,mutation,0.09546596626670911,1.0,0.0,2,1,2,0,3,8,2,7
O7302UXW2R,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,20,2,8
FXAGY3F4MN,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,29,2,7
9L9REJNU6A,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,3,19,2,6
A1BEP2ZSWJ,108,crossover,0.09546596626670911,0.9,0.07499999999999996,3,2,3,0,3,26,3,2
BVBUM32ZN7,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,25,2,6
F9MR3HBDFB,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,13,2,6
YQQ8RQHO56,108,mutation,0.09546596626670911,1.0,0.0,2,1,2,1,4,28,2,5
U7M3RCOYE3,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,4,16,2,4
PIOR46NV2X,108,mutation,0.09546596626670911,1.0,0.0,2,1,2,1,3,17,2,6
GFDDS91A34,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,4,29,2,5
FWRJT3T1YX,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,3,19,2,4
KADF348Z6V,108,crossover,1.0,0.0,0.5892857142857143,2,1,2,1,3,26,2,2
2SHY02FAVX,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,10,2,3
LKS0CBXDS6,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,9,2,3
RCBYEE0MOH,108,crossover,0.6984886554222364,0.09999999999999998,0.5673076923076923,2,1,2,0,3,27,2,2
FM1GGF3PMY,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,0,4,20,2,6
YVE5AR0V9C,108,mutation,0.09546596626670911,1.0,0.0,2,1,2,0,3,20,2,6
K7AMWSO43E,108,mutation,0.09546596626670911,0.9,0.07499999999999996,3,2,3,0,3,8,3,2
H7RWSRF1DD,108,crossover,0.09546596626670911,1.0,0.0,2,1,2,1,4,24,2,4
BU9S114SN5,108,crossover,0.0,1.0,0.0,5,4,5,1,4,15,6,1
FIKVVZQUNY,108,mutation,0.09090909090909094,1.0,0.25,3,2,3,0,3,36,4,3
JZPBUESYH2,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,40,4,2
885ZU49DDI,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,31,4,2
VOI1XZFOIB,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,4,11,4,2
G8HHW86X6C,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,4,37,4,2
C4IQMA8D0M,108,inicialization,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,37,4,2
98UMM8KYDM,108,crossover,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,21,4,2
BQOBYLO19Q,108,crossover,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,14,4,2
U22FWEACCZ,108,mutation,0.09546596626670911,0.9,0.07499999999999996,4,3,4,0,3,33,4,1
5MG7JDLIVQ,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,31,3,4
C2ZUR85ES6,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,9,3,5
SNHW8W5QSF,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,35,3,7
FW0OHIZ2UF,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,23,3,3
2GLYZPIK94,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,17,3,5
FJ9P251BMU,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,14,3,8
RXMTNFX797,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,33,3,4
1GVK2OV9K0,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,23,3,6
8BQIXBET9X,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,38,3,2
3Z5AFNK7TG,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,11,3,5
O69PDZFJ2L,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,28,3,5
WSIAU22156,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,25,3,5
Q11V6EUD26,108,inicialization,0.32580013753675796,1.0,0.6,2,1,2,0,4,19,2,3
AFCZSAE206,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,29,3,5
A0Z9RXOPQ8,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,3,3,7
8BMAW28T3C,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,3,5
GCRAR41BBW,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,38,3,4
DRQ3F02CET,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,40,3,7
GJXGOTLDM0,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,4,26,3,5
ACGUDT4SQ8,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,13,3,8
AZI30CAW50,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,18,3,8
T1U9C1KDF6,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,0,3,11,3,8
XDG869QNX2,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,26,3,4
BWNKCPQ086,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,22,3,8
SA970SH0FX,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,3,5,3,2
GWFRVA9ITB,108,inicialization,0.09546596626670911,1.0,0.0,3,2,3,1,4,7,3,8
3AXP3QG87X,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,1,4,31,3,6
QSXN7JWRV4,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,0,3,22,3,5
TQWLD9LEEM,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,4,22,3,4
S97M33GS3J,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,1,4,20,3,3
NF0GFY2QTI,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,4,10,3,5
BT9Z6JD4BO,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,0,3,9,3,5
JQUH4EK69C,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,0,3,36,3,5
M1TSB4H0DE,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,0,3,15,3,5
ZGIFG56KG5,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,4,31,3,7
X7XVXMJJR8,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,0,3,22,3,5
0H26AYGECE,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,0,3,38,3,4
9NJSDAPXX9,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,3,21,3,
PO8M8QQMZL,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,0,3,26,3,4
IQUDIT1LMX,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,1,3,25,3,8
OMWBHTIZ6M,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,0,3,22,3,7
N02OBRU83J,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,1,4,34,3,5
BAA0F12JBV,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,4,19,3,6
JWODA1O7NO,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,0,4,9,3,6
0J9Q6Y9XU7,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,4,36,3,6
Y7LS3GC7ZM,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,0,4,16,3,6
ULX75K0NAO,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,1,4,17,3,5
OU6DCMZ6AR,108,crossover,0.09546596626670911,1.0,0.0,3,2,3,0,3,22,3,8
PR2VZMZ9PL,108,mutation,0.09546596626670911,1.0,0.0,3,2,3,0,4,36,3,7
